id,Hardness
10589,5.9670000000000005
10590,3.569000000000003
10591,5.720333333333332
10592,2.4910000000000028
10593,5.431000000000001
10594,5.577999999999999
10595,5.145500000000002
10596,4.055000000000003
10597,5.897999999999999
10598,4.069000000000003
10599,5.541500000000001
10600,2.819000000000002
10601,5.600000000000001
10602,4.056000000000004
10603,5.284000000000001
10604,5.684
10605,2.0118006700901434
10606,3.0380000000000034
10607,5.741999999999999
10608,5.4804
10609,7.746999999999998
10610,5.885
10611,4.996000000000002
10612,5.395000000000001
10613,5.363
10614,5.922999999999998
10615,4.956000000000001
10616,6.2509999999999994
10617,5.348500000000001
10618,2.509000000000001
10619,5.618
10620,5.67
10621,3.4650000000000016
10622,4.004000000000002
10623,5.567
10624,4.734800000000002
10625,5.625
10626,4.488000000000003
10627,5.597
10628,5.837000000000001
10629,5.108000000000001
10630,2.385000000000001
10631,4.5370000000000035
10632,3.269500000000002
10633,2.4190000000000005
10634,2.818000000000002
10635,4.495000000000001
10636,4.442000000000003
10637,6.43
10638,2.8010000000000015
10639,5.742000000000001
10640,5.976
10641,3.840000000000001
10642,2.9250000000000025
10643,2.681536621230505
10644,3.470000000000003
10645,5.789
10646,2.1760000000000033
10647,5.309000000000001
10648,5.464000000000002
10649,5.528
10650,3.877000000000004
10651,5.592000000000001
10652,5.302000000000003
10653,5.607
10654,3.4170000000000016
10655,3.333000000000001
10656,5.046000000000001
10657,3.440000000000002
10658,5.5520000000000005
10659,5.913999999999999
10660,3.931000000000004
10661,4.838000000000001
10662,3.514000000000002
10663,5.5174
10664,3.8940000000000032
10665,5.728
10666,4.469000000000002
10667,5.396000000000002
10668,5.721
10669,3.5240000000000027
10670,3.2170000000000027
10671,4.0870000000000015
10672,2.447000000000001
10673,3.4620000000000033
10674,3.5100000000000016
10675,4.249000000000004
10676,2.9190000000000014
10677,2.781000000000002
10678,3.9880000000000035
10679,2.891000000000003
10680,5.577000000000001
10681,4.285000000000002
10682,3.942000000000003
10683,4.624000000000004
10684,2.5350000000000015
10685,4.895500000000003
10686,3.8270000000000026
10687,5.756000000000001
10688,5.709000000000002
10689,4.793000000000003
10690,4.545000000000003
10691,5.6259999999999994
10692,4.987000000000002
10693,5.275000000000002
10694,5.796000000000001
10695,3.7580000000000036
10696,5.048000000000002
10697,5.589000000000001
10698,3.650000000000004
10699,1.8420000000000019
10700,3.4050000000000016
10701,4.221000000000004
10702,5.360000000000002
10703,5.137000000000001
10704,3.345000000000003
10705,5.446000000000001
10706,5.6030000000000015
10707,6.414999999999997
10708,3.736000000000003
10709,3.389000000000004
10710,4.661000000000002
10711,4.343500000000002
10712,5.351000000000002
10713,3.0510000000000015
10714,3.529000000000001
10715,5.445000000000002
10716,4.883333333333336
10717,5.715000000000001
10718,4.7360000000000015
10719,4.9730000000000025
10720,5.63
10721,4.093250000000001
10722,2.3910000000000005
10723,4.1780000000000035
10724,4.8240000000000025
10725,1.6675
10726,2.993000000000001
10727,2.198
10728,4.078
10729,5.703000000000002
10730,5.562
10731,5.408
10732,3.102000000000002
10733,2.3050000000000015
10734,5.257000000000001
10735,5.836
10736,5.159000000000001
10737,4.4460000000000015
10738,5.715999999999999
10739,3.7800000000000034
10740,2.327000000000001
10741,5.431
10742,3.1380000000000035
10743,4.180000000000003
10744,2.7390000000000017
10745,5.215000000000001
10746,3.9280000000000013
10747,2.998000000000001
10748,6.549999999999998
10749,4.658000000000002
10750,4.070000000000002
10751,5.384000000000001
10752,4.227000000000003
10753,3.9400000000000017
10754,5.1560000000000015
10755,5.519000000000002
10756,3.9070000000000027
10757,3.510000000000003
10758,3.0470000000000024
10759,2.6845000000000026
10760,5.736619047619049
10761,5.899
10762,5.770499999999999
10763,5.774000000000001
10764,4.293000000000003
10765,4.485000000000004
10766,5.691000000000002
10767,4.710000000000003
10768,5.933
10769,5.743000000000002
10770,5.5920000000000005
10771,2.4590000000000014
10772,5.480000000000002
10773,3.275000000000003
10774,4.929000000000003
10775,5.533000000000002
10776,4.7470000000000026
10777,2.221000000000001
10778,6.200999999999998
10779,5.432000000000001
10780,3.039000000000001
10781,3.847000000000002
10782,5.55
10783,4.333000000000002
10784,5.981
10785,5.4460000000000015
10786,4.457000000000002
10787,5.751
10788,5.971000000000001
10789,5.229000000000003
10790,3.5630000000000024
10791,3.792000000000002
10792,5.880333333333332
10793,4.788000000000002
10794,5.166000000000002
10795,5.7620000000000005
10796,4.558000000000004
10797,5.369000000000001
10798,5.8013
10799,5.846
10800,2.6810000000000014
10801,5.769
10802,5.445
10803,3.905000000000003
10804,5.2330000000000005
10805,4.795000000000003
10806,6.044
10807,5.299800000000001
10808,4.137000000000002
10809,3.5260000000000025
10810,3.8950000000000022
10811,3.320000000000001
10812,3.957000000000002
10813,4.845250000000002
10814,5.629000000000001
10815,2.449000000000001
10816,4.533000000000004
10817,4.835000000000003
10818,4.229000000000002
10819,4.957000000000002
10820,5.726999999999999
10821,2.2030000000000003
10822,3.0520000000000027
10823,5.3805000000000005
10824,5.8118333333333325
10825,5.864
10826,3.765000000000003
10827,5.553000000000002
10828,2.7060000000000013
10829,5.619
10830,4.952000000000002
10831,5.007000000000002
10832,5.7090000000000005
10833,5.647
10834,4.362000000000003
10835,5.2090000000000005
10836,4.102000000000002
10837,5.124000000000003
10838,3.5460000000000025
10839,2.480333333333334
10840,5.811999999999999
10841,4.947000000000002
10842,5.47
10843,4.563000000000002
10844,3.4950000000000023
10845,3.155000000000001
10846,4.459000000000002
10847,5.390000000000002
10848,3.0410000000000026
10849,5.653000000000002
10850,5.392
10851,3.0810000000000013
10852,5.078000000000001
10853,4.356500000000002
10854,5.502000000000001
10855,3.8720000000000026
10856,4.621000000000002
10857,5.651
10858,5.528000000000002
10859,4.0740000000000025
10860,5.803000000000001
10861,5.832000000000001
10862,5.566000000000002
10863,3.829000000000004
10864,6.2879999999999985
10865,5.558000000000001
10866,5.295000000000003
10867,1.7847647279191399
10868,3.8370000000000006
10869,3.894000000000002
10870,5.865999999999999
10871,5.3980000000000015
10872,4.069500000000004
10873,3.834000000000005
10874,5.6
10875,5.84
10876,5.858
10877,5.241000000000002
10878,5.8535
10879,5.6469999999999985
10880,4.3110000000000035
10881,5.682000000000001
10882,4.594000000000003
10883,3.939000000000002
10884,3.663000000000003
10885,4.944250000000002
10886,3.0300000000000025
10887,4.300000000000003
10888,5.337000000000002
10889,5.046000000000002
10890,4.950000000000001
10891,3.5520000000000027
10892,5.373500000000002
10893,2.346000000000001
10894,5.216000000000004
10895,5.4190000000000005
10896,2.3100000000000005
10897,5.54
10898,5.576999999999999
10899,4.180000000000003
10900,3.951000000000003
10901,5.94
10902,4.431000000000002
10903,3.591000000000002
10904,5.088500000000002
10905,5.3850000000000025
10906,3.604000000000002
10907,3.4880000000000013
10908,5.928000000000002
10909,2.795000000000002
10910,4.921000000000001
10911,4.915000000000003
10912,5.725
10913,4.858000000000003
10914,4.349000000000002
10915,3.3100000000000023
10916,4.821000000000003
10917,5.8765
10918,5.587000000000002
10919,4.760000000000002
10920,5.8599999999999985
10921,5.399000000000001
10922,3.1110000000000024
10923,4.975000000000001
10924,4.676000000000002
10925,5.287000000000001
10926,5.4060000000000015
10927,4.439000000000004
10928,2.2910000000000004
10929,4.75316666666667
10930,4.4090000000000025
10931,3.080000000000002
10932,4.975000000000002
10933,5.524
10934,5.288500000000002
10935,5.443000000000001
10936,3.394000000000001
10937,5.5845
10938,4.089000000000002
10939,5.744000000000001
10940,5.816999999999999
10941,2.923000000000002
10942,5.217000000000001
10943,5.3210000000000015
10944,3.346000000000002
10945,5.373000000000002
10946,5.694000000000001
10947,4.139000000000001
10948,4.487000000000002
10949,3.0680000000000036
10950,3.1000000000000023
10951,4.956000000000002
10952,5.2330000000000005
10953,3.5810000000000026
10954,5.436000000000002
10955,3.9730000000000016
10956,5.742999999999999
10957,5.225000000000001
10958,5.692
10959,5.047000000000002
10960,2.948000000000002
10961,4.704000000000002
10962,3.783000000000003
10963,4.189000000000004
10964,4.027
10965,4.856000000000002
10966,3.5870000000000015
10967,5.086000000000002
10968,5.722
10969,3.6780000000000035
10970,2.798
10971,5.120000000000001
10972,3.1405000000000043
10973,3.8550000000000026
10974,4.536000000000003
10975,2.5710000000000015
10976,5.003000000000002
10977,4.965000000000002
10978,4.300000000000001
10979,3.2240000000000015
10980,5.818499999999999
10981,5.262000000000003
10982,5.896249999999998
10983,3.946000000000002
10984,6.100000000000001
10985,3.465000000000003
10986,5.6645
10987,5.555000000000002
10988,4.918500000000002
10989,4.103000000000003
10990,1.9530000000000023
10991,3.932000000000005
10992,5.2070000000000025
10993,3.548000000000002
10994,4.081000000000002
10995,2.6200000000000006
10996,5.869999999999999
10997,4.975000000000001
10998,3.6430000000000042
10999,2.6970000000000005
11000,5.8794
11001,5.8229999999999995
11002,2.6563333333333348
11003,4.919000000000001
11004,5.100000000000003
11005,4.786000000000005
11006,5.065500000000003
11007,5.242000000000001
11008,4.9985000000000035
11009,3.771000000000001
11010,5.867000000000003
11011,5.099000000000001
11012,6.108000000000001
11013,5.671000000000001
11014,4.929000000000002
11015,5.373000000000001
11016,5.864
11017,3.8420000000000023
11018,3.5840000000000027
11019,3.4300000000000033
11020,5.681
11021,3.7110000000000007
11022,6.071000000000001
11023,5.3180000000000005
11024,5.232000000000002
11025,3.3250000000000024
11026,1.9016666666666668
11027,3.978000000000001
11028,5.361000000000002
11029,2.7030000000000007
11030,2.600000000000002
11031,5.115000000000002
11032,3.525000000000003
11033,4.793000000000002
11034,3.4720000000000026
11035,5.182000000000003
11036,5.455000000000002
11037,5.280000000000001
11038,5.039000000000002
11039,5.757999999999999
11040,5.310000000000002
11041,5.324000000000001
11042,2.6410000000000013
11043,3.466000000000002
11044,3.425000000000003
11045,5.882999999999999
11046,2.307000000000001
11047,3.1265000000000045
11048,5.118000000000001
11049,5.315000000000001
11050,3.968000000000004
11051,5.564000000000001
11052,3.611000000000002
11053,5.784000000000001
11054,5.124000000000002
11055,5.271000000000002
11056,4.485000000000002
11057,5.324
11058,6.399000000000002
11059,5.345000000000002
11060,3.6710000000000043
11061,4.897000000000003
11062,4.257000000000003
11063,6.119
11064,3.5665000000000022
11065,5.308000000000001
11066,4.321000000000002
11067,2.9470000000000014
11068,4.847000000000002
11069,4.798000000000002
11070,5.423000000000002
11071,4.944000000000003
11072,3.6020000000000025
11073,4.809000000000002
11074,5.295
11075,2.926
11076,3.455000000000002
11077,3.216000000000002
11078,3.621000000000003
11079,5.623999999999999
11080,3.7770000000000032
11081,5.237000000000003
11082,4.310000000000002
11083,5.514000000000005
11084,5.635
11085,5.456
11086,2.0629999999999997
11087,5.492999999999999
11088,2.222000000000001
11089,5.168000000000001
11090,5.82
11091,3.0340000000000034
11092,3.5950000000000033
11093,5.129000000000001
11094,4.480500000000004
11095,2.991000000000002
11096,5.2520000000000024
11097,2.424000000000003
11098,5.052000000000002
11099,5.6765
11100,5.652
11101,5.739000000000001
11102,5.76
11103,3.5280000000000014
11104,6.322
11105,5.277500000000001
11106,5.7620000000000005
11107,3.8290000000000037
11108,4.453
11109,5.710500000000001
11110,5.500000000000001
11111,3.7130000000000036
11112,5.161000000000001
11113,5.270500000000002
11114,3.013000000000001
11115,4.912000000000002
11116,4.005000000000004
11117,5.479000000000002
11118,5.529000000000002
11119,5.7035
11120,3.8070000000000026
11121,4.824000000000002
11122,4.779000000000002
11123,3.6930000000000005
11124,5.244000000000001
11125,4.952000000000001
11126,3.167000000000001
11127,5.496666666666667
11128,5.62
11129,5.758000000000001
11130,3.7050000000000023
11131,3.6010000000000018
11132,2.7910000000000013
11133,3.5720000000000023
11134,5.899999999999999
11135,5.9079999999999995
11136,4.685000000000005
11137,5.9194
11138,5.625500000000001
11139,5.628000000000001
11140,5.165000000000001
11141,5.837999999999999
11142,5.613
11143,5.958999999999999
11144,2.3470000000000018
11145,5.043000000000003
11146,5.839000000000001
11147,5.319000000000001
11148,3.1100000000000017
11149,5.434
11150,5.605000000000001
11151,4.577400000000001
11152,3.134000000000002
11153,3.8580000000000023
11154,4.139250000000003
11155,5.449000000000001
11156,4.262000000000004
11157,3.6100000000000008
11158,3.8450000000000015
11159,5.511000000000001
11160,4.048000000000004
11161,5.143000000000001
11162,5.873000000000001
11163,5.791000000000001
11164,6.2780000000000005
11165,3.029000000000003
11166,3.4630000000000023
11167,4.391000000000001
11168,4.9010000000000025
11169,3.8620000000000014
11170,3.3760000000000012
11171,5.336500000000002
11172,4.465000000000001
11173,4.705000000000002
11174,5.76
11175,3.6250000000000018
11176,5.573
11177,5.322
11178,1.7102350427350428
11179,4.515000000000002
11180,5.5944
11181,5.9479999999999995
11182,5.509000000000001
11183,4.124000000000002
11184,5.8
11185,5.086000000000003
11186,5.522
11187,3.868000000000003
11188,5.453250000000001
11189,3.9050000000000016
11190,4.362000000000004
11191,3.8690000000000024
11192,3.721000000000002
11193,5.628000000000001
11194,3.670000000000004
11195,3.333000000000002
11196,5.420000000000001
11197,4.532000000000002
11198,3.7870000000000035
11199,3.252000000000001
11200,4.634500000000002
11201,3.120000000000001
11202,5.117000000000003
11203,2.671000000000001
11204,4.259000000000003
11205,5.81
11206,3.197000000000001
11207,4.356000000000003
11208,4.662000000000002
11209,6.102
11210,5.322000000000003
11211,5.434000000000001
11212,1.6970919913419917
11213,2.3960000000000012
11214,3.3450000000000033
11215,6.001999999999999
11216,5.138000000000002
11217,5.894
11218,5.499
11219,2.632000000000001
11220,2.8280000000000016
11221,3.3170000000000046
11222,5.864000000000001
11223,2.9530000000000016
11224,3.003000000000002
11225,5.5550000000000015
11226,5.579
11227,5.260500000000002
11228,5.001000000000002
11229,3.2260000000000018
11230,5.3900000000000015
11231,5.85
11232,2.541000000000002
11233,4.018000000000001
11234,3.046000000000002
11235,3.3410000000000024
11236,5.432
11237,4.955000000000004
11238,2.3330000000000006
11239,5.143000000000001
11240,6.055999999999999
11241,5.253333333333337
11242,4.204000000000002
11243,5.394000000000001
11244,5.189000000000004
11245,2.6010000000000004
11246,5.016300000000002
11247,2.518000000000001
11248,5.099000000000001
11249,2.7730000000000015
11250,4.366000000000001
11251,5.271000000000002
11252,5.461900000000001
11253,5.322000000000002
11254,5.418000000000002
11255,5.707999999999999
11256,5.819000000000001
11257,4.990000000000002
11258,2.6470000000000016
11259,6.3894
11260,3.567000000000003
11261,5.308000000000002
11262,4.118500000000003
11263,4.483000000000003
11264,5.583000000000001
11265,5.888000000000002
11266,5.557
11267,3.687000000000002
11268,1.7748981018981018
11269,3.786000000000002
11270,4.1720000000000015
11271,5.5840000000000005
11272,3.9320000000000035
11273,3.481000000000003
11274,3.277000000000003
11275,5.886999999999998
11276,3.8140000000000045
11277,3.3120000000000034
11278,2.5385833333333365
11279,5.239000000000001
11280,3.846000000000005
11281,5.674000000000001
11282,5.593000000000001
11283,4.027000000000002
11284,4.996000000000002
11285,4.5390000000000015
11286,6.012
11287,5.6739999999999995
11288,5.922000000000001
11289,2.9090000000000003
11290,6.260999999999999
11291,3.510000000000003
11292,4.414000000000002
11293,5.006000000000002
11294,5.457999999999999
11295,6.024
11296,5.778
11297,3.9170000000000016
11298,5.753999999999999
11299,3.2670000000000026
11300,2.386000000000001
11301,4.387000000000004
11302,5.2790000000000035
11303,5.335000000000003
11304,5.513000000000002
11305,5.2600000000000025
11306,5.644000000000001
11307,5.788
11308,5.681000000000001
11309,2.745000000000001
11310,5.532000000000003
11311,5.335000000000001
11312,3.154000000000002
11313,5.376400000000002
11314,5.229000000000002
11315,5.467000000000002
11316,2.7250000000000028
11317,5.469000000000001
11318,4.249000000000002
11319,2.762000000000002
11320,5.997000000000001
11321,5.743000000000003
11322,5.6739999999999995
11323,3.4150000000000023
11324,2.3610000000000007
11325,4.209000000000002
11326,5.78
11327,3.6770000000000027
11328,5.041000000000001
11329,2.0880000000000005
11330,5.864000000000001
11331,5.633000000000002
11332,5.582000000000002
11333,5.032000000000002
11334,5.683
11335,3.834000000000002
11336,4.571571428571431
11337,5.0660000000000025
11338,4.016000000000003
11339,5.7360000000000015
11340,5.873166666666666
11341,5.965
11342,5.631
11343,4.47466666666667
11344,4.906000000000001
11345,5.0310000000000015
11346,5.808
11347,5.673999999999999
11348,4.8610000000000015
11349,4.202000000000003
11350,5.940399999999999
11351,5.027000000000002
11352,3.512000000000004
11353,2.4870000000000005
11354,2.869000000000002
11355,3.0280000000000014
11356,4.685000000000001
11357,5.034000000000002
11358,5.277
11359,5.038000000000002
11360,3.0210000000000012
11361,5.218000000000003
11362,3.6160000000000014
11363,5.080000000000002
11364,2.5870000000000006
11365,2.745000000000001
11366,5.876999999999998
11367,2.599
11368,2.3380000000000005
11369,4.846500000000003
11370,2.350000000000001
11371,2.293000000000002
11372,5.745999999999999
11373,3.9890000000000017
11374,5.595000000000003
11375,3.1340000000000043
11376,6.0284999999999975
11377,5.879000000000001
11378,4.843000000000003
11379,4.287500000000002
11380,4.708000000000001
11381,3.5640000000000027
11382,2.6870000000000016
11383,2.9290000000000016
11384,2.9700000000000024
11385,4.952000000000002
11386,4.873000000000002
11387,4.459000000000002
11388,5.058000000000002
11389,5.180500000000002
11390,3.232000000000002
11391,3.9050000000000025
11392,3.9240000000000026
11393,5.8584
11394,4.865000000000002
11395,5.439000000000002
11396,3.3310000000000026
11397,5.421000000000001
11398,5.336000000000001
11399,5.405000000000002
11400,6.085
11401,4.960000000000001
11402,4.434000000000004
11403,5.892
11404,5.288000000000002
11405,3.0230000000000015
11406,4.799000000000003
11407,5.791400000000001
11408,5.394500000000002
11409,3.9630000000000023
11410,3.8610000000000038
11411,2.4970000000000017
11412,4.729500000000001
11413,3.749000000000002
11414,5.682000000000001
11415,5.5920000000000005
11416,5.9196
11417,5.278000000000003
11418,6.002000000000001
11419,3.8310000000000013
11420,5.276000000000002
11421,4.6530000000000005
11422,5.062000000000004
11423,4.658000000000001
11424,3.030000000000003
11425,2.6860000000000017
11426,5.077000000000002
11427,4.556500000000003
11428,2.302000000000001
11429,4.596000000000003
11430,5.5633333333333335
11431,3.846000000000003
11432,5.229000000000002
11433,4.230000000000004
11434,2.577000000000001
11435,5.438812118437122
11436,2.5390000000000024
11437,5.685
11438,3.889000000000001
11439,5.340500000000002
11440,2.3440000000000007
11441,2.489000000000001
11442,3.2030000000000016
11443,2.0780000000000007
11444,4.100000000000001
11445,4.646000000000002
11446,4.582000000000002
11447,4.086000000000002
11448,4.518000000000003
11449,5.422999999999999
11450,5.168000000000002
11451,3.8235000000000032
11452,3.4000000000000017
11453,4.714000000000002
11454,4.5900000000000025
11455,5.821999999999998
11456,2.681000000000002
11457,4.196000000000002
11458,4.464500000000004
11459,2.486000000000002
11460,3.9570000000000016
11461,2.799000000000004
11462,5.821999999999999
11463,5.115000000000005
11464,5.676000000000001
11465,5.745
11466,5.277000000000003
11467,5.429000000000001
11468,4.315000000000003
11469,5.716
11470,5.226
11471,3.261000000000002
11472,4.250000000000003
11473,5.735000000000001
11474,5.438000000000001
11475,3.9810000000000025
11476,4.618000000000006
11477,4.105000000000003
11478,5.443000000000003
11479,5.3370000000000015
11480,5.342000000000001
11481,5.785
11482,3.518000000000003
11483,5.8245000000000005
11484,3.980000000000004
11485,2.524000000000001
11486,5.320500000000002
11487,5.103000000000002
11488,5.737000000000002
11489,2.728000000000001
11490,4.174000000000003
11491,3.8800000000000012
11492,2.6190000000000015
11493,4.112000000000002
11494,4.9840000000000035
11495,5.642000000000001
11496,3.3880000000000026
11497,6.686999999999999
11498,4.002000000000003
11499,2.5370000000000017
11500,5.186000000000002
11501,5.1190000000000015
11502,3.5260000000000016
11503,5.5680000000000005
11504,5.805999999999999
11505,3.3250000000000033
11506,5.859500000000001
11507,5.644
11508,5.548000000000001
11509,5.768
11510,5.9639999999999995
11511,5.003000000000003
11512,2.657000000000002
11513,2.5126666666666684
11514,5.7379999999999995
11515,5.7139999999999995
11516,2.6660000000000013
11517,2.5830000000000037
11518,4.689000000000004
11519,5.58
11520,5.416000000000001
11521,2.4060000000000006
11522,5.222000000000001
11523,5.647
11524,5.63
11525,6.024
11526,4.915000000000003
11527,5.898999999999998
11528,5.275000000000002
11529,5.198000000000002
11530,4.369000000000004
11531,5.072000000000003
11532,4.717000000000002
11533,4.567500000000003
11534,5.274000000000001
11535,3.298500000000003
11536,4.587000000000001
11537,5.119000000000002
11538,5.6595
11539,5.672000000000001
11540,4.010000000000002
11541,4.200000000000004
11542,5.159000000000003
11543,5.736000000000001
11544,4.377000000000003
11545,5.461000000000001
11546,4.699000000000001
11547,4.244000000000002
11548,5.210000000000001
11549,3.2270000000000034
11550,5.728000000000001
11551,2.171000000000001
11552,5.957999999999999
11553,5.263000000000002
11554,4.689000000000002
11555,3.809
11556,5.895
11557,2.732000000000001
11558,5.597
11559,5.5685
11560,5.243500000000001
11561,6.705
11562,5.240000000000002
11563,5.198000000000002
11564,4.643000000000002
11565,5.1560000000000015
11566,5.626500000000001
11567,4.0310000000000015
11568,5.890999999999999
11569,5.446500000000002
11570,4.785000000000004
11571,4.399000000000003
11572,4.001000000000002
11573,5.671000000000001
11574,4.2470000000000026
11575,3.8617500000000002
11576,3.9815000000000023
11577,5.845400000000001
11578,4.165000000000001
11579,2.981000000000003
11580,4.1410000000000045
11581,3.2150000000000016
11582,4.351000000000002
11583,3.810000000000005
11584,5.429500000000002
11585,2.339000000000001
11586,4.879000000000002
11587,4.002000000000001
11588,2.4950000000000023
11589,5.231000000000002
11590,5.4670000000000005
11591,5.352
11592,5.634000000000001
11593,4.378000000000004
11594,6.4879999999999995
11595,5.401000000000002
11596,3.8710000000000013
11597,5.879
11598,5.624500000000001
11599,2.5870000000000015
11600,3.238000000000002
11601,3.2310000000000008
11602,4.230000000000002
11603,3.3650000000000024
11604,2.7140000000000004
11605,4.467000000000002
11606,5.5630000000000015
11607,6.067
11608,5.965
11609,3.7970000000000015
11610,5.240000000000001
11611,4.786000000000003
11612,5.264000000000003
11613,5.476000000000002
11614,4.4870000000000045
11615,5.4990000000000006
11616,3.877000000000004
11617,5.495
11618,3.6190000000000024
11619,5.638
11620,5.733500000000001
11621,5.394000000000005
11622,6.006999999999998
11623,5.836
11624,5.9319999999999995
11625,3.5480000000000014
11626,5.605000000000002
11627,3.3210000000000033
11628,3.532
11629,5.401000000000002
11630,3.6470000000000016
11631,3.5520000000000027
11632,1.9680000000000024
11633,5.8839999999999995
11634,6.109499999999998
11635,4.476500000000003
11636,5.799000000000001
11637,5.488000000000002
11638,4.335000000000001
11639,3.5710000000000024
11640,3.3550000000000044
11641,5.244000000000001
11642,5.254000000000002
11643,2.717000000000001
11644,2.9260000000000015
11645,3.893000000000003
11646,5.314000000000001
11647,3.741000000000002
11648,4.892000000000001
11649,4.007000000000002
11650,5.643000000000001
11651,3.7380000000000018
11652,4.944000000000002
11653,5.591
11654,4.200000000000004
11655,3.250000000000002
11656,2.952000000000001
11657,5.584
11658,6.226000000000002
11659,5.079000000000003
11660,6.075999999999999
11661,5.237
11662,4.626000000000003
11663,6.031999999999998
11664,2.3650000000000007
11665,2.4900000000000007
11666,4.868500000000003
11667,4.0500000000000025
11668,4.059000000000001
11669,4.298000000000003
11670,5.775
11671,5.889000000000001
11672,4.274500000000002
11673,5.441500000000001
11674,3.338000000000002
11675,5.537000000000001
11676,3.5510000000000024
11677,5.621000000000001
11678,5.445000000000001
11679,3.807000000000005
11680,5.854
11681,4.741000000000002
11682,4.3880000000000035
11683,4.615000000000002
11684,4.040000000000003
11685,2.583000000000002
11686,4.281000000000003
11687,4.9030000000000005
11688,4.104000000000003
11689,2.4480000000000013
11690,5.713000000000002
11691,2.3280000000000003
11692,2.6470000000000002
11693,2.268000000000001
11694,5.486999999999999
11695,4.584500000000002
11696,5.071000000000003
11697,2.9980000000000007
11698,3.4250000000000034
11699,2.510000000000001
11700,5.197
11701,5.506000000000001
11702,5.6530000000000005
